MLII,V1,Sample
-0.71,0.355,159158
-0.735,0.365,159159
-0.735,0.37,159160
-0.76,0.355,159161
-0.755,0.37,159162
-0.75,0.385,159163
-0.755,0.405,159164
-0.775,0.41,159165
-0.805,0.405,159166
-0.815,0.41,159167
-0.815,0.415,159168
-0.81,0.435,159169
-0.82,0.46,159170
-0.84,0.455,159171
-0.87,0.46,159172
-0.885,0.455,159173
-0.885,0.465,159174
-0.865,0.48,159175
-0.88,0.495,159176
-0.895,0.49,159177
-0.915,0.51,159178
-0.915,0.5,159179
-0.905,0.5,159180
-0.92,0.525,159181
-0.925,0.545,159182
-0.935,0.54,159183
-0.955,0.535,159184
-0.965,0.54,159185
-0.96,0.54,159186
-0.95,0.54,159187
-0.96,0.56,159188
-0.97,0.57,159189
-0.985,0.56,159190
-0.975,0.55,159191
-0.97,0.535,159192
-0.965,0.54,159193
-0.97,0.55,159194
-0.965,0.545,159195
-0.96,0.53,159196
-0.945,0.5,159197
-0.93,0.51,159198
-0.9,0.515,159199
-0.885,0.505,159200
-0.895,0.48,159201
-0.885,0.46,159202
-0.865,0.435,159203
-0.83,0.425,159204
-0.795,0.41,159205
-0.78,0.41,159206
-0.76,0.385,159207
-0.76,0.355,159208
-0.735,0.315,159209
-0.705,0.31,159210
-0.66,0.295,159211
-0.635,0.285,159212
-0.625,0.275,159213
-0.62,0.24,159214
-0.59,0.22,159215
-0.555,0.205,159216
-0.52,0.19,159217
-0.505,0.19,159218
-0.52,0.18,159219
-0.515,0.17,159220
-0.49,0.145,159221
-0.46,0.13,159222
-0.435,0.14,159223
-0.43,0.145,159224
-0.44,0.13,159225
-0.44,0.135,159226
-0.45,0.105,159227
-0.425,0.095,159228
-0.41,0.105,159229
-0.41,0.125,159230
-0.42,0.12,159231
-0.425,0.11,159232
-0.44,0.105,159233
-0.42,0.105,159234
-0.41,0.105,159235
-0.405,0.115,159236
-0.425,0.12,159237
-0.45,0.115,159238
-0.445,0.105,159239
-0.44,0.09,159240
-0.42,0.095,159241
-0.42,0.13,159242
-0.43,0.13,159243
-0.43,0.115,159244
-0.445,0.105,159245
-0.435,0.085,159246
-0.42,0.11,159247
-0.415,0.11,159248
-0.425,0.125,159249
-0.43,0.105,159250
-0.44,0.09,159251
-0.415,0.085,159252
-0.405,0.09,159253
-0.405,0.095,159254
-0.415,0.1,159255
-0.43,0.095,159256
-0.435,0.075,159257
-0.395,0.07,159258
-0.39,0.08,159259
-0.39,0.095,159260
-0.41,0.1,159261
-0.42,0.09,159262
-0.42,0.07,159263
-0.41,0.07,159264
-0.39,0.08,159265
-0.385,0.08,159266
-0.405,0.09,159267
-0.41,0.095,159268
-0.415,0.09,159269
-0.415,0.08,159270
-0.38,0.075,159271
-0.39,0.09,159272
-0.405,0.085,159273
-0.405,0.085,159274
-0.41,0.06,159275
-0.39,0.06,159276
-0.365,0.07,159277
-0.365,0.08,159278
-0.385,0.085,159279
-0.38,0.08,159280
-0.39,0.065,159281
-0.38,0.06,159282
-0.375,0.07,159283
-0.365,0.085,159284
-0.38,0.075,159285
-0.385,0.055,159286
-0.395,0.05,159287
-0.375,0.05,159288
-0.37,0.065,159289
-0.36,0.07,159290
-0.38,0.075,159291
-0.39,0.07,159292
-0.4,0.06,159293
-0.37,0.05,159294
-0.36,0.065,159295
-0.355,0.075,159296
-0.375,0.07,159297
-0.39,0.055,159298
-0.385,0.045,159299
-0.375,0.045,159300
-0.365,0.065,159301
-0.365,0.075,159302
-0.38,0.065,159303
-0.385,0.075,159304
-0.385,0.055,159305
-0.375,0.055,159306
-0.365,0.06,159307
-0.365,0.065,159308
-0.38,0.075,159309
-0.39,0.06,159310
-0.39,0.05,159311
-0.375,0.05,159312
-0.35,0.05,159313
-0.35,0.075,159314
-0.365,0.06,159315
-0.375,0.05,159316
-0.37,0.04,159317
-0.365,0.055,159318
-0.35,0.055,159319
-0.355,0.07,159320
-0.35,0.065,159321
-0.375,0.055,159322
-0.375,0.045,159323
-0.35,0.045,159324
-0.34,0.055,159325
-0.335,0.065,159326
-0.345,0.05,159327
-0.365,0.055,159328
-0.365,0.04,159329
-0.36,0.045,159330
-0.34,0.045,159331
-0.34,0.065,159332
-0.36,0.065,159333
-0.37,0.055,159334
-0.365,0.04,159335
-0.36,0.04,159336
-0.35,0.04,159337
-0.325,0.06,159338
-0.345,0.055,159339
-0.36,0.05,159340
-0.355,0.045,159341
-0.345,0.04,159342
-0.32,0.03,159343
-0.32,0.045,159344
-0.32,0.05,159345
-0.345,0.03,159346
-0.335,0.03,159347
-0.315,0.03,159348
-0.31,0.05,159349
-0.32,0.045,159350
-0.335,0.055,159351
-0.345,0.05,159352
-0.345,0.03,159353
-0.33,0.04,159354
-0.315,0.04,159355
-0.31,0.045,159356
-0.345,0.05,159357
-0.35,0.03,159358
-0.35,0.015,159359
-0.33,0.025,159360
-0.315,0.025,159361
-0.305,0.05,159362
-0.33,0.05,159363
-0.35,0.04,159364
-0.36,0.025,159365
-0.335,0.035,159366
-0.325,0.035,159367
-0.31,0.04,159368
-0.325,0.045,159369
-0.345,0.035,159370
-0.345,0.03,159371
-0.335,0.03,159372
-0.305,0.04,159373
-0.305,0.05,159374
-0.33,0.05,159375
-0.33,0.045,159376
-0.32,0.015,159377
-0.315,0.01,159378
-0.29,0.035,159379
-0.305,0.045,159380
-0.315,0.045,159381
-0.325,0.045,159382
-0.31,0.025,159383
-0.29,0.035,159384
-0.245,0.05,159385
-0.24,0.075,159386
-0.24,0.075,159387
-0.25,0.06,159388
-0.25,0.05,159389
-0.22,0.055,159390
-0.185,0.065,159391
-0.175,0.065,159392
-0.17,0.05,159393
-0.185,0.03,159394
-0.17,0.005,159395
-0.145,0.0,159396
-0.13,-0.005,159397
-0.145,-0.005,159398
-0.16,0.005,159399
-0.185,-0.005,159400
-0.2,-0.025,159401
-0.18,-0.035,159402
-0.19,-0.005,159403
-0.195,0.0,159404
-0.235,0.0,159405
-0.265,-0.02,159406
-0.275,-0.02,159407
-0.265,-0.01,159408
-0.26,-0.005,159409
-0.27,0.03,159410
-0.28,0.03,159411
-0.285,0.015,159412
-0.31,0.005,159413
-0.305,0.0,159414
-0.285,0.005,159415
-0.28,0.02,159416
-0.295,0.01,159417
-0.305,0.005,159418
-0.315,-0.01,159419
-0.31,-0.01,159420
-0.285,0.005,159421
-0.29,0.01,159422
-0.29,0.015,159423
-0.3,0.0,159424
-0.3,-0.01,159425
-0.285,-0.015,159426
-0.27,-0.015,159427
-0.27,0.0,159428
-0.28,0.01,159429
-0.295,-0.005,159430
-0.3,-0.01,159431
-0.285,-0.04,159432
-0.28,-0.03,159433
-0.295,-0.025,159434
-0.315,-0.02,159435
-0.32,-0.04,159436
-0.27,-0.05,159437
-0.16,-0.07,159438
-0.02,-0.13,159439
0.135,-0.18,159440
0.33,-0.235,159441
0.58,-0.27,159442
0.86,-0.3,159443
1.135,-0.3,159444
1.37,-0.31,159445
1.535,-0.275,159446
1.5,-0.25,159447
1.26,-0.175,159448
0.91,-0.115,159449
0.545,-0.035,159450
0.185,0.0,159451
-0.07,0.01,159452
-0.19,-0.03,159453
-0.255,-0.065,159454
-0.285,-0.085,159455
-0.285,-0.075,159456
-0.26,-0.035,159457
-0.25,-0.005,159458
-0.25,0.0,159459
-0.255,0.0,159460
-0.28,-0.01,159461
-0.27,-0.005,159462
-0.255,0.015,159463
-0.265,0.035,159464
-0.28,0.02,159465
-0.29,0.01,159466
-0.295,0.01,159467
-0.29,0.01,159468
-0.27,0.015,159469
-0.265,0.02,159470
-0.28,0.025,159471
-0.295,0.005,159472
-0.295,0.005,159473
-0.285,0.005,159474
-0.285,0.005,159475
-0.285,0.015,159476
-0.285,0.025,159477
-0.285,0.0,159478
-0.28,0.0,159479
-0.26,0.01,159480
-0.25,0.0,159481
-0.255,0.01,159482
-0.26,0.01,159483
-0.285,0.005,159484
-0.29,0.005,159485
-0.28,-0.015,159486
-0.25,0.005,159487
-0.24,0.005,159488
-0.265,-0.01,159489
-0.275,-0.015,159490
-0.275,-0.02,159491
-0.26,-0.015,159492
-0.225,-0.01,159493
-0.225,0.005,159494
-0.215,-0.01,159495
-0.225,-0.02,159496
-0.22,-0.025,159497
-0.205,-0.03,159498
-0.18,-0.03,159499
-0.185,-0.025,159500
-0.19,-0.03,159501
-0.195,-0.045,159502
-0.19,-0.065,159503
-0.17,-0.075,159504
-0.15,-0.05,159505
-0.13,-0.05,159506
-0.14,-0.06,159507
-0.15,-0.065,159508
-0.145,-0.07,159509
-0.125,-0.085,159510
-0.1,-0.085,159511
-0.085,-0.08,159512
-0.09,-0.085,159513
-0.095,-0.11,159514
-0.085,-0.13,159515
-0.055,-0.125,159516
-0.025,-0.125,159517
-0.015,-0.125,159518
-0.03,-0.135,159519
-0.035,-0.15,159520
-0.02,-0.165,159521
0.02,-0.17,159522
0.025,-0.18,159523
0.045,-0.165,159524
0.05,-0.185,159525
0.05,-0.19,159526
0.055,-0.205,159527
0.085,-0.21,159528
0.12,-0.2,159529
0.125,-0.185,159530
0.13,-0.195,159531
0.115,-0.21,159532
0.13,-0.215,159533
0.145,-0.225,159534
0.155,-0.205,159535
0.155,-0.2,159536
0.145,-0.195,159537
0.12,-0.2,159538
0.135,-0.215,159539
0.15,-0.195,159540
0.15,-0.18,159541
0.155,-0.155,159542
0.15,-0.14,159543
0.115,-0.135,159544
0.105,-0.135,159545
0.105,-0.115,159546
0.105,-0.095,159547
0.07,-0.07,159548
0.04,-0.055,159549
0.015,-0.05,159550
-0.01,-0.045,159551
-0.01,-0.04,159552
-0.015,-0.02,159553
-0.045,0.0,159554
-0.075,0.025,159555
-0.1,0.01,159556
-0.12,0.015,159557
-0.135,0.03,159558
-0.13,0.05,159559
-0.155,0.075,159560
-0.19,0.065,159561
-0.2,0.065,159562
-0.215,0.055,159563
-0.2,0.07,159564
-0.2,0.07,159565
-0.22,0.085,159566
-0.24,0.105,159567
-0.265,0.085,159568
-0.24,0.07,159569
-0.23,0.075,159570
-0.22,0.085,159571
-0.21,0.085,159572
-0.23,0.09,159573
-0.25,0.08,159574
-0.235,0.065,159575
-0.225,0.07,159576
-0.23,0.08,159577
-0.225,0.1,159578
-0.235,0.1,159579
-0.265,0.075,159580
-0.265,0.06,159581
-0.24,0.065,159582
-0.225,0.075,159583
-0.23,0.09,159584
-0.26,0.09,159585
-0.275,0.075,159586
-0.255,0.06,159587
-0.255,0.06,159588
-0.235,0.07,159589
-0.23,0.075,159590
-0.245,0.07,159591
-0.25,0.085,159592
-0.235,0.055,159593
-0.24,0.045,159594
-0.225,0.065,159595
-0.24,0.08,159596
-0.25,0.085,159597
-0.26,0.055,159598
-0.255,0.055,159599
-0.255,0.06,159600
-0.23,0.07,159601
-0.23,0.085,159602
-0.25,0.075,159603
-0.25,0.075,159604
-0.255,0.065,159605
-0.23,0.05,159606
-0.21,0.065,159607
-0.205,0.085,159608
-0.205,0.085,159609
-0.205,0.085,159610
-0.195,0.065,159611
-0.185,0.075,159612
-0.16,0.085,159613
-0.155,0.08,159614
-0.155,0.085,159615
-0.155,0.06,159616
-0.15,0.055,159617
-0.11,0.04,159618
-0.085,0.055,159619
-0.095,0.055,159620
-0.1,0.04,159621
-0.13,0.03,159622
-0.14,0.0,159623
-0.12,0.015,159624
-0.11,0.035,159625
-0.13,0.055,159626
-0.16,0.06,159627
-0.19,0.05,159628
-0.21,0.05,159629
-0.215,0.045,159630
-0.2,0.065,159631
-0.2,0.105,159632
-0.235,0.12,159633
-0.27,0.12,159634
-0.275,0.1,159635
-0.23,0.065,159636
-0.18,0.03,159637
-0.14,-0.015,159638
-0.1,-0.075,159639
-0.065,-0.155,159640
-0.005,-0.255,159641
0.09,-0.34,159642
0.17,-0.415,159643
0.25,-0.465,159644
0.295,-0.515,159645
0.35,-0.58,159646
0.4,-0.64,159647
0.47,-0.665,159648
0.555,-0.7,159649
0.615,-0.72,159650
0.7,-0.765,159651
0.775,-0.815,159652
0.85,-0.86,159653
0.935,-0.9,159654
1.045,-0.935,159655
1.165,-0.97,159656
1.265,-1.0,159657
1.355,-1.005,159658
1.385,-1.0,159659
1.395,-0.955,159660
1.375,-0.89,159661
1.34,-0.81,159662
1.315,-0.75,159663
1.33,-0.725,159664
1.375,-0.705,159665
1.405,-0.69,159666
1.46,-0.665,159667
1.5,-0.61,159668
1.525,-0.57,159669
1.54,-0.545,159670
1.57,-0.515,159671
1.56,-0.455,159672
1.465,-0.395,159673
1.245,-0.325,159674
0.905,-0.24,159675
0.57,-0.145,159676
0.285,-0.07,159677
0.055,0.015,159678
-0.115,0.1,159679
-0.255,0.15,159680
-0.375,0.195,159681
-0.48,0.205,159682
-0.52,0.22,159683
-0.535,0.245,159684
-0.535,0.265,159685
-0.565,0.285,159686
-0.59,0.295,159687
-0.62,0.295,159688
-0.64,0.29,159689
-0.64,0.3,159690
-0.65,0.325,159691
-0.64,0.34,159692
-0.67,0.34,159693
-0.685,0.34,159694
-0.695,0.335,159695
-0.7,0.34,159696
-0.69,0.375,159697
-0.7,0.375,159698
-0.72,0.395,159699
-0.74,0.41,159700
-0.74,0.4,159701
-0.74,0.41,159702
-0.735,0.42,159703
-0.745,0.44,159704
-0.775,0.46,159705
-0.79,0.47,159706
-0.81,0.455,159707
-0.795,0.48,159708
-0.805,0.5,159709
-0.805,0.52,159710
-0.84,0.53,159711
-0.865,0.52,159712
-0.875,0.525,159713
-0.87,0.545,159714
-0.86,0.57,159715
-0.885,0.58,159716
-0.895,0.59,159717
-0.915,0.595,159718
-0.93,0.6,159719
-0.93,0.615,159720
-0.92,0.625,159721
-0.925,0.645,159722
-0.96,0.645,159723
-0.98,0.65,159724
-0.985,0.635,159725
-0.98,0.635,159726
-0.965,0.65,159727
-0.96,0.65,159728
-0.98,0.65,159729
-1.01,0.635,159730
-0.995,0.62,159731
-0.99,0.61,159732
-0.97,0.605,159733
-0.975,0.61,159734
-0.975,0.605,159735
-0.97,0.58,159736
-0.97,0.555,159737
-0.94,0.55,159738
-0.915,0.53,159739
-0.91,0.535,159740
-0.92,0.505,159741
-0.9,0.465,159742
-0.875,0.43,159743
-0.835,0.41,159744
-0.8,0.39,159745
-0.775,0.38,159746
-0.75,0.36,159747
-0.745,0.33,159748
-0.71,0.29,159749
-0.655,0.27,159750
-0.62,0.27,159751
-0.585,0.265,159752
-0.565,0.245,159753
-0.555,0.215,159754
-0.53,0.185,159755
-0.495,0.165,159756
-0.465,0.16,159757
-0.44,0.17,159758
-0.455,0.16,159759
-0.455,0.145,159760
-0.445,0.125,159761
-0.42,0.13,159762
-0.405,0.13,159763
-0.405,0.14,159764
-0.415,0.13,159765
-0.43,0.13,159766
-0.45,0.12,159767
-0.43,0.125,159768
-0.405,0.13,159769
-0.4,0.135,159770
-0.42,0.145,159771
-0.435,0.115,159772
-0.43,0.11,159773
-0.435,0.125,159774
-0.415,0.125,159775
-0.4,0.135,159776
-0.43,0.14,159777
-0.43,0.13,159778
-0.44,0.12,159779
-0.435,0.125,159780
-0.425,0.125,159781
-0.41,0.14,159782
-0.425,0.125,159783
-0.445,0.125,159784
-0.445,0.105,159785
-0.415,0.11,159786
-0.41,0.125,159787
-0.415,0.145,159788
-0.425,0.145,159789
-0.435,0.14,159790
-0.44,0.115,159791
-0.42,0.115,159792
-0.395,0.125,159793
-0.41,0.145,159794
-0.425,0.145,159795
-0.435,0.13,159796
-0.435,0.105,159797
-0.425,0.115,159798
-0.415,0.125,159799
-0.415,0.13,159800
-0.425,0.15,159801
-0.445,0.125,159802
-0.44,0.125,159803
-0.42,0.135,159804
-0.4,0.14,159805
-0.395,0.155,159806
-0.405,0.145,159807
-0.425,0.135,159808
-0.405,0.125,159809
-0.375,0.12,159810
-0.355,0.12,159811
-0.32,0.105,159812
-0.315,0.075,159813
-0.285,0.015,159814
-0.25,-0.03,159815
-0.18,-0.085,159816
-0.11,-0.125,159817
-0.05,-0.17,159818
0.02,-0.245,159819
0.08,-0.33,159820
0.155,-0.4,159821
0.235,-0.445,159822
0.33,-0.495,159823
0.415,-0.525,159824
0.495,-0.57,159825
0.54,-0.635,159826
0.615,-0.69,159827
0.715,-0.75,159828
0.815,-0.79,159829
0.885,-0.8,159830
0.945,-0.825,159831
1.01,-0.86,159832
1.105,-0.88,159833
1.215,-0.88,159834
1.285,-0.855,159835
1.285,-0.805,159836
1.24,-0.755,159837
1.175,-0.71,159838
1.135,-0.665,159839
1.11,-0.6,159840
1.085,-0.525,159841
1.035,-0.445,159842
1.01,-0.38,159843
0.975,-0.355,159844
0.935,-0.35,159845
0.945,-0.33,159846
0.965,-0.32,159847
0.96,-0.295,159848
0.965,-0.285,159849
0.99,-0.265,159850
1.015,-0.285,159851
1.01,-0.285,159852
0.945,-0.28,159853
0.835,-0.24,159854
0.675,-0.22,159855
0.475,-0.195,159856
0.27,-0.125,159857
0.09,-0.04,159858
-0.09,0.045,159859
-0.255,0.14,159860
-0.4,0.2,159861
-0.51,0.215,159862
-0.575,0.225,159863
-0.605,0.25,159864
-0.615,0.27,159865
-0.635,0.305,159866
-0.685,0.32,159867
-0.705,0.31,159868
-0.73,0.315,159869
-0.74,0.33,159870
-0.73,0.345,159871
-0.745,0.36,159872
-0.77,0.37,159873
-0.79,0.37,159874
-0.79,0.365,159875
-0.805,0.375,159876
-0.795,0.395,159877
-0.795,0.415,159878
-0.825,0.425,159879
-0.845,0.405,159880
-0.855,0.405,159881
-0.855,0.415,159882
-0.85,0.43,159883
-0.86,0.455,159884
-0.895,0.46,159885
-0.91,0.46,159886
-0.925,0.465,159887
-0.93,0.46,159888
-0.915,0.48,159889
-0.925,0.495,159890
-0.94,0.515,159891
-0.96,0.515,159892
-0.97,0.52,159893
-0.975,0.505,159894
-0.955,0.54,159895
-0.975,0.555,159896
-1.0,0.57,159897
-1.01,0.57,159898
-1.025,0.57,159899
-1.01,0.58,159900
-1.005,0.595,159901
-1.01,0.615,159902
-1.035,0.61,159903
-1.065,0.615,159904
-1.055,0.605,159905
-1.055,0.61,159906
-1.04,0.62,159907
-1.045,0.625,159908
-1.06,0.625,159909
-1.06,0.6,159910
-1.065,0.595,159911
-1.06,0.59,159912
-1.03,0.6,159913
-1.02,0.61,159914
-1.03,0.595,159915
-1.03,0.575,159916
-1.015,0.54,159917
-0.99,0.54,159918
-0.975,0.53,159919
-0.955,0.515,159920
-0.955,0.5,159921
-0.955,0.475,159922
-0.93,0.455,159923
-0.895,0.425,159924
-0.85,0.42,159925
-0.82,0.405,159926
-0.815,0.385,159927
-0.78,0.36,159928
-0.765,0.335,159929
-0.725,0.3,159930
-0.68,0.295,159931
-0.65,0.285,159932
-0.625,0.28,159933
-0.61,0.25,159934
-0.59,0.22,159935
-0.565,0.22,159936
-0.52,0.215,159937
-0.52,0.2,159938
-0.505,0.2,159939
-0.5,0.18,159940
-0.485,0.17,159941
-0.46,0.16,159942
-0.45,0.17,159943
-0.43,0.18,159944
-0.445,0.17,159945
-0.44,0.155,159946
-0.445,0.135,159947
-0.435,0.145,159948
-0.43,0.165,159949
-0.435,0.165,159950
-0.435,0.175,159951
-0.44,0.16,159952
-0.445,0.155,159953
-0.435,0.15,159954
-0.43,0.16,159955
-0.44,0.165,159956
-0.45,0.17,159957
-0.465,0.17,159958
-0.46,0.15,159959
-0.45,0.145,159960
-0.445,0.16,159961
-0.435,0.175,159962
-0.455,0.155,159963
-0.465,0.145,159964
-0.46,0.145,159965
-0.455,0.15,159966
-0.435,0.165,159967
-0.435,0.165,159968
-0.445,0.155,159969
-0.46,0.155,159970
-0.465,0.14,159971
-0.45,0.13,159972
-0.42,0.13,159973
-0.43,0.145,159974
-0.45,0.145,159975
-0.455,0.12,159976
-0.45,0.12,159977
-0.435,0.115,159978
-0.42,0.12,159979
-0.42,0.125,159980
-0.425,0.135,159981
-0.45,0.12,159982
-0.45,0.11,159983
-0.435,0.12,159984
-0.415,0.12,159985
-0.41,0.13,159986
-0.415,0.13,159987
-0.425,0.115,159988
-0.425,0.115,159989
-0.415,0.115,159990
-0.4,0.115,159991
-0.395,0.135,159992
-0.405,0.115,159993
-0.42,0.105,159994
-0.415,0.1,159995
-0.405,0.095,159996
-0.405,0.115,159997
-0.395,0.115,159998
-0.405,0.125,159999
-0.415,0.11,160000
-0.415,0.105,160001
-0.4,0.105,160002
-0.38,0.105,160003
-0.385,0.11,160004
-0.4,0.125,160005
-0.41,0.1,160006
-0.415,0.1,160007
-0.395,0.09,160008
-0.385,0.095,160009
-0.365,0.12,160010
-0.38,0.11,160011
-0.4,0.1,160012
-0.39,0.095,160013
-0.385,0.09,160014
-0.38,0.09,160015
-0.37,0.105,160016
-0.39,0.105,160017
-0.39,0.08,160018
-0.4,0.075,160019
-0.385,0.08,160020
-0.365,0.09,160021
-0.36,0.11,160022
-0.375,0.11,160023
-0.385,0.1,160024
-0.38,0.085,160025
-0.37,0.085,160026
-0.355,0.095,160027
-0.37,0.105,160028
-0.38,0.1,160029
-0.38,0.09,160030
-0.38,0.095,160031
-0.365,0.085,160032
-0.345,0.085,160033
-0.345,0.095,160034
-0.365,0.1,160035
-0.37,0.09,160036
-0.37,0.065,160037
-0.37,0.075,160038
-0.355,0.085,160039
-0.345,0.095,160040
-0.37,0.095,160041
-0.375,0.08,160042
-0.37,0.065,160043
-0.36,0.075,160044
-0.34,0.085,160045
-0.34,0.095,160046
-0.36,0.095,160047
-0.36,0.075,160048
-0.36,0.075,160049
-0.345,0.075,160050
-0.345,0.075,160051
-0.345,0.095,160052
-0.35,0.095,160053
-0.36,0.085,160054
-0.36,0.075,160055
-0.35,0.055,160056
-0.335,0.075,160057
-0.345,0.08,160058
-0.36,0.08,160059
-0.355,0.08,160060
-0.355,0.06,160061
-0.345,0.075,160062
-0.335,0.08,160063
-0.335,0.095,160064
-0.36,0.085,160065
-0.35,0.075,160066
-0.365,0.07,160067
-0.34,0.065,160068
-0.325,0.065,160069
-0.325,0.085,160070
-0.33,0.08,160071
-0.345,0.08,160072
-0.355,0.075,160073
-0.345,0.07,160074
-0.32,0.08,160075
-0.34,0.08,160076
-0.35,0.09,160077
-0.335,0.08,160078
-0.33,0.08,160079
-0.305,0.07,160080
-0.275,0.095,160081
-0.255,0.11,160082
-0.265,0.115,160083
-0.26,0.11,160084
-0.27,0.105,160085
-0.24,0.1,160086
-0.215,0.095,160087
-0.195,0.1,160088
-0.195,0.08,160089
-0.195,0.06,160090
-0.19,0.04,160091
-0.185,0.03,160092
-0.165,0.03,160093
-0.18,0.04,160094
-0.195,0.05,160095
-0.21,0.03,160096
-0.235,0.01,160097
-0.235,0.02,160098
-0.23,0.03,160099
-0.25,0.03,160100
-0.28,0.04,160101
-0.295,0.03,160102
-0.31,0.01,160103
-0.305,0.03,160104
-0.3,0.05,160105
-0.315,0.07,160106
-0.325,0.08,160107
-0.34,0.05,160108
-0.34,0.04,160109
-0.34,0.05,160110
-0.335,0.045,160111
-0.32,0.075,160112
-0.335,0.065,160113
-0.35,0.06,160114
-0.345,0.05,160115
-0.33,0.045,160116
-0.32,0.055,160117
-0.325,0.065,160118
-0.32,0.065,160119
-0.34,0.055,160120
-0.33,0.035,160121
-0.315,0.025,160122
-0.305,0.035,160123
-0.295,0.055,160124
-0.32,0.045,160125
-0.32,0.035,160126
-0.32,0.015,160127
-0.32,0.02,160128
-0.315,0.03,160129
-0.275,0.035,160130
-0.205,0.005,160131
-0.09,-0.05,160132
0.075,-0.145,160133
0.28,-0.215,160134
0.56,-0.245,160135
0.81,-0.25,160136
1.05,-0.265,160137
1.28,-0.295,160138
1.445,-0.31,160139
1.42,-0.25,160140
1.185,-0.16,160141
0.835,-0.08,160142
0.445,-0.025,160143
0.12,0.005,160144
-0.085,-0.015,160145
-0.175,-0.03,160146
-0.22,-0.03,160147
-0.255,-0.015,160148
-0.31,0.015,160149
-0.345,0.03,160150
-0.325,0.04,160151
-0.29,0.05,160152
-0.27,0.06,160153
-0.28,0.08,160154
-0.32,0.08,160155
-0.34,0.05,160156
-0.345,0.045,160157
-0.345,0.05,160158
-0.33,0.075,160159
-0.32,0.075,160160
-0.335,0.075,160161
-0.355,0.075,160162
-0.355,0.05,160163
-0.33,0.055,160164
-0.335,0.065,160165
-0.315,0.09,160166
-0.335,0.08,160167
-0.355,0.065,160168
-0.34,0.055,160169
-0.315,0.05,160170
-0.315,0.065,160171
-0.32,0.07,160172
-0.325,0.065,160173
-0.34,0.055,160174
-0.34,0.035,160175
-0.32,0.04,160176
-0.295,0.05,160177
-0.305,0.07,160178
-0.305,0.055,160179
-0.315,0.055,160180
-0.31,0.04,160181
-0.3,0.035,160182
-0.285,0.05,160183
-0.27,0.06,160184
-0.285,0.05,160185
-0.295,0.04,160186
-0.285,0.015,160187
-0.27,0.02,160188
-0.245,0.025,160189
-0.235,0.03,160190
-0.245,0.03,160191
-0.245,0.01,160192
-0.235,-0.01,160193
-0.215,-0.015,160194
-0.185,-0.015,160195
-0.19,-0.01,160196
-0.18,-0.01,160197
-0.18,-0.04,160198
-0.17,-0.05,160199
-0.145,-0.06,160200
-0.12,-0.065,160201
-0.11,-0.05,160202
-0.1,-0.065,160203
-0.105,-0.09,160204
-0.09,-0.11,160205
-0.06,-0.13,160206
-0.045,-0.125,160207
-0.03,-0.125,160208
-0.02,-0.13,160209
-0.015,-0.15,160210
-0.015,-0.165,160211
0.03,-0.175,160212
0.05,-0.165,160213
0.07,-0.17,160214
0.07,-0.19,160215
0.065,-0.205,160216
0.09,-0.225,160217
0.12,-0.215,160218
0.135,-0.21,160219
0.145,-0.195,160220
0.13,-0.2,160221
0.12,-0.22,160222
0.135,-0.225,160223
0.155,-0.225,160224
0.165,-0.21,160225
0.165,-0.185,160226
0.155,-0.185,160227
0.14,-0.18,160228
0.135,-0.175,160229
0.135,-0.16,160230
0.13,-0.135,160231
0.105,-0.105,160232
0.07,-0.09,160233
0.03,-0.085,160234
0.02,-0.07,160235
0.005,-0.06,160236
0.005,-0.03,160237
-0.03,0.005,160238
-0.06,0.01,160239
-0.105,0.015,160240
-0.135,0.02,160241
-0.125,0.025,160242
-0.13,0.065,160243
-0.16,0.075,160244
-0.19,0.085,160245
-0.21,0.075,160246
-0.215,0.075,160247
-0.235,0.075,160248
-0.215,0.1,160249
-0.22,0.115,160250
-0.245,0.115,160251
-0.275,0.12,160252
-0.28,0.11,160253
-0.28,0.11,160254
-0.26,0.12,160255
-0.275,0.125,160256
-0.29,0.135,160257
-0.305,0.125,160258
-0.305,0.125,160259
-0.295,0.115,160260
-0.29,0.125,160261
-0.29,0.125,160262
-0.315,0.145,160263
-0.32,0.13,160264
-0.325,0.12,160265
-0.3,0.11,160266
-0.28,0.115,160267
-0.28,0.13,160268
-0.29,0.135,160269
-0.305,0.125,160270
-0.295,0.115,160271
-0.295,0.115,160272
-0.285,0.12,160273
-0.285,0.135,160274
-0.305,0.12,160275
-0.31,0.12,160276
-0.31,0.1,160277
-0.295,0.105,160278
-0.285,0.115,160279
-0.285,0.12,160280
-0.31,0.13,160281
-0.31,0.115,160282
-0.3,0.105,160283
-0.285,0.1,160284
-0.265,0.11,160285
-0.29,0.125,160286
-0.295,0.13,160287
-0.31,0.115,160288
-0.3,0.1,160289
-0.295,0.11,160290
-0.29,0.105,160291
-0.29,0.125,160292
-0.29,0.125,160293
-0.29,0.125,160294
-0.27,0.125,160295
-0.24,0.12,160296
-0.225,0.125,160297
-0.21,0.14,160298
-0.21,0.145,160299
-0.21,0.135,160300
-0.195,0.125,160301
-0.17,0.11,160302
-0.15,0.1,160303
-0.16,0.095,160304
-0.15,0.08,160305
-0.17,0.075,160306
-0.175,0.05,160307
-0.17,0.045,160308
-0.165,0.055,160309
-0.17,0.08,160310
-0.2,0.09,160311
-0.215,0.095,160312
-0.23,0.09,160313
-0.23,0.09,160314
